_id,lat,lng,price,bed,bath,sf,quad
29316200,32.886156,-97.12964,1451044,6,6,9310,2.0133E+22
26667116,33.129171,-96.832685,1451280,4,5.5,5824,2.0133E+22
27199491,32.850251,-96.777996,1451326,4,4,4403,2.0133E+22
27201761,32.82647,-96.815667,1451365,5,5,3762,2.0133E+22
26829322,32.914364,-96.814216,1451368,4,4.5,4363,2.0133E+22
29169196,32.889403,-97.4632,1451466,4,4,3555,2.0133E+22
29269464,32.962849,-97.123326,1451740,4,5,5683,2.0133E+22
27209877,32.853696,-96.789519,1451904,4,4.5,4211,2.0133E+22
26911187,32.916583,-96.792311,1451914,4,6.5,5157,2.0133E+22
26755577,32.886971,-96.791572,1451999,5,4,5781,2.0133E+22
26849415,32.912778,-96.800097,1452012,5,5,5857,2.0133E+22
26876710,32.975063,-96.807959,1452077,5,6.5,5846,2.0133E+22
26649023,32.990153,-96.817055,1452165,6,6,6574,2.0133E+22
26903484,32.883011,-96.801409,1452265,4,5.5,5061,2.0133E+22
27202372,32.833367,-96.808298,1452497,4,3.5,3615,2.0133E+22
27209667,32.852746,-96.791137,1452525,4,5,3941,2.0133E+22
26759279,32.868954,-96.832381,1452564,6,5.5,5009,2.0133E+22
26754743,32.873756,-96.797925,1452711,5,5,4448,2.0133E+22
27210230,32.855525,-96.8032,1452731,4,3.5,4700,2.0133E+22
26755136,32.878448,-96.79953,1452757,4,4.5,4795,2.0133E+22
26756485,32.893292,-96.799233,1452891,5,4.5,5470,2.0133E+22
26936282,32.948054,-96.812477,1452969,4,4,5393,2.0133E+22
27201203,32.833205,-96.786037,1453025,3,2.5,3001,2.0133E+22
26828724,32.915784,-96.810237,1453066,5,5.5,5300,2.0133E+22
26755863,32.883561,-96.799594,1453165,1,1.5,2762,2.0133E+22
26655879,33.041088,-96.803434,1453194,5,6,6688,2.0133E+22
27210185,32.854585,-96.802069,1453236,4,5,3659,2.0133E+22
26669901,33.039657,-96.798512,1453240,5,4.5,5968,2.0133E+22
27201473,32.829406,-96.789778,1453279,3,4.5,3805,2.0133E+22
26659355,33.021248,-96.816779,1453289,5,5,5798,2.0133E+22
27203532,32.857193,-96.811406,1453512,4,4,4505,2.0133E+22
27200992,32.8358,-96.782314,1453644,4,3.5,3684,2.0133E+22
27199118,32.852741,-96.779241,1453659,3,3.5,3330,2.0133E+22
27209272,32.864098,-96.793557,1453829,3,2.5,3613,2.0133E+22
27211372,32.843269,-96.802703,1454062,4,4.5,4622,2.0133E+22
27199121,32.852738,-96.778346,1454133,4,3,3822,2.0133E+22
53099876,33.044265,-96.802091,1454156,6,7,5971,2.0133E+22
27198986,32.854653,-96.780883,1454200,4,6,3713,2.0133E+22
26913203,32.986016,-96.810697,1454379,4,6,5551,2.0133E+22
26758772,32.881934,-96.830824,1454427,4,4,4603,2.0133E+22
27208113,32.856285,-96.787186,1454490,4,3.5,3819,2.0133E+22
27205600,32.837426,-96.790178,1454540,5,5.5,4912,2.0133E+22
26849196,32.919779,-96.798532,1454651,5,5.5,5964,2.0133E+22
26759733,32.866038,-96.813563,1454664,4,4,3455,2.0133E+22
26752096,32.862029,-96.782423,1454828,4,4.25,4281,2.0133E+22
26877174,32.978155,-96.819488,1454902,5,6,6103,2.0133E+22
26706201,32.831986,-96.745533,1455055,5,6,5480,2.0133E+22
26755874,32.88402,-96.800767,1455066,5,5,5294,2.0133E+22
26751328,32.854664,-96.77296,1455153,5,4.5,4637,2.0133E+22
27210573,32.845716,-96.799631,1455300,4,4,4503,2.0133E+22
27210176,32.854577,-96.800603,1455384,4,5,4452,2.0133E+22
27118625,32.868431,-96.956422,1455673,5,5.5,5831,2.0133E+22
26702118,32.821505,-96.740917,1455690,3,3,3443,2.0133E+22
27209858,32.853254,-96.787636,1455729,4,4.5,4590,2.0133E+22
27296134,33.062347,-97.167372,1455775,5,4.5,6061,2.0133E+22
26733659,32.844431,-96.815314,1455794,4,4,4267,2.0133E+22
26751946,32.861595,-96.77911,1455934,5,6,4592,2.0133E+22
26751918,32.861084,-96.777933,1455971,4,3.5,5090,2.0133E+22
26755422,32.881422,-96.788837,1456171,4,6,5175,2.0133E+22
27208779,32.860551,-96.799578,1456183,4,3,2660,2.0133E+22
27210420,32.844212,-96.794713,1456516,5,4,4332,2.0133E+22
27208020,32.855202,-96.79485,1456526,4,2,3384,2.0133E+22
26911299,32.910941,-96.784795,1456840,3,5,5152,2.0133E+22
27199044,32.853259,-96.779773,1456853,4,2.5,3616,2.0133E+22
27209596,32.852742,-96.783794,1456933,4,4.5,4736,2.0133E+22
26755725,32.886989,-96.794373,1456971,4,4,5306,2.0133E+22
27209901,32.853267,-96.783306,1456992,4,3.5,3879,2.0133E+22
27198782,32.857343,-96.781396,1457012,4,3.5,3696,2.0133E+22
27201012,32.834761,-96.782662,1457056,4,4,4324,2.0133E+22
53099874,33.043371,-96.802347,1457173,4,4,5700,2.0133E+22
26692724,32.82228,-96.797576,1457205,4,3.5,4766,2.0133E+22
27208697,32.857671,-96.80294,1457701,3,4.5,3655,2.0133E+22
27210158,32.85418,-96.803375,1457769,4,3.5,4083,2.0133E+22
27198974,32.854208,-96.779356,1457807,4,4.5,3940,2.0133E+22
27209825,32.853265,-96.791978,1457852,4,4.5,4207,2.0133E+22
26803595,32.907851,-96.807424,1457901,5,6,5855,2.0133E+22
26756401,32.891255,-96.795669,1457911,5,4.5,5319,2.0133E+22
26751299,32.852297,-96.772668,1457932,4,4.5,4733,2.0133E+22
27310269,33.006501,-97.1146,1457994,4,4.5,5889,2.0133E+22
26760139,32.859581,-96.8101,1458055,5,4.5,4750,2.0133E+22
26755688,32.886564,-96.800404,1458063,5,5,5426,2.0133E+22
27209726,32.852733,-96.797239,1458130,4,4.5,4465,2.0133E+22
26658533,33.026016,-96.814671,1458225,4,6.5,6789,2.0133E+22
27202055,32.82907,-96.813539,1458268,3,3,3896,2.0133E+22
27199027,32.85373,-96.779104,1458374,4,4,3954,2.0133E+22
29036914,32.729197,-97.355672,1458430,4,3,5793,2.0133E+22
26756957,32.899124,-96.824239,1458540,4,6,4494,2.0133E+22
27198846,32.856761,-96.781132,1458652,4,3.5,3806,2.0133E+22
29019529,32.884603,-97.452757,1458671,4,5,6575,2.0133E+22
27199254,32.859596,-96.780954,1458706,3,3.5,3566,2.0133E+22
27203398,32.854261,-96.806285,1459114,4,4.5,4191,2.0133E+22
27204897,32.838451,-96.809965,1459127,4,3,4113,2.0133E+22
26911304,32.911431,-96.780491,1459218,4,4,4508,2.0133E+22
26759041,32.875853,-96.836808,1459225,3,3,5063,2.0133E+22
26911129,32.91856,-96.788516,1459235,5,6,6675,2.0133E+22
27209650,32.85277,-96.789856,1459286,5,4,3988,2.0133E+22
53099869,33.043528,-96.800436,1459459,5,5,6214,2.0133E+22
26759184,32.870736,-96.834988,1459475,3,3.5,3451,2.0133E+22
27210157,32.85418,-96.803538,1459560,4,4.5,4253,2.0133E+22
27208194,32.857338,-96.78717,1459594,4,3,3794,2.0133E+22
26678414,32.80296,-96.767872,1459628,4,6,6450,2.0133E+22
27199031,32.853678,-96.777865,1459721,4,4,4014,2.0133E+22
26733756,32.838164,-96.820372,1459970,4,3.5,4548,2.0133E+22
26759153,32.872945,-96.837734,1460012,3,4,4901,2.0133E+22
27199493,32.850254,-96.778322,1460257,5,4,4200,2.0133E+22
29282559,32.667346,-97.431468,1460299,4,5,7064,2.0133E+22
26755581,32.886963,-96.790251,1460327,5,5,5169,2.0133E+22
26648585,32.997674,-96.817005,1460360,5,7,6843,2.0133E+22
27203483,32.856633,-96.807602,1460378,5,5,4006,2.0133E+22
27209946,32.854199,-96.783315,1460579,5,5,4246,2.0133E+22
26755969,32.8889,-96.801706,1460902,5,5,4463,2.0133E+22
26740294,32.811155,-96.722473,1460976,5,4.5,4797,2.0133E+22
26756974,32.901324,-96.822972,1460999,3,3.5,5607,2.0133E+22
26757802,32.881537,-96.806395,1461237,4,5,4685,2.0133E+22
26662813,33.123762,-96.832092,1461353,5,4.5,5805,2.0133E+22
26752094,32.862032,-96.782039,1461524,3,1,4221,2.0133E+22
26667164,33.12615,-96.831381,1461569,5,6.5,6885,2.0133E+22
27201727,32.825527,-96.814849,1461581,4,5,4078,2.0133E+22
27207209,32.846404,-96.803216,1461618,3,2.5,2825,2.0133E+22
26698932,32.832672,-96.822171,1461722,3,2.5,2930,2.0133E+22
26936290,32.949686,-96.811403,1461747,5,5,5721,2.0133E+22
27206385,32.83945,-96.809937,1461821,4,4,4576,2.0133E+22
26760283,32.855928,-96.814254,1462044,5,4,4962,2.0133E+22
26936319,32.949322,-96.812463,1462072,4,4.1,4878,2.0133E+22
26692731,32.82114,-96.797146,1462102,3,2.5,3111,2.0133E+22
27209657,32.852331,-96.791469,1462448,4,3.5,3987,2.0133E+22
52933420,33.052292,-96.802088,1462481,5,4.5,6195,2.0133E+22
27210991,32.82351,-96.812342,1462622,4,4,3501,2.0133E+22
27206357,32.841062,-96.80751,1462626,3,3.5,4464,2.0133E+22
26754469,32.869368,-96.791768,1462783,5,5,5833,2.0133E+22
27208504,32.855665,-96.79691,1462974,5,3,3028,2.0133E+22
53098417,33.034473,-96.81989,1463226,6,6,6255,2.0133E+22
27198940,32.854191,-96.774019,1463285,4,3.5,3932,2.0133E+22
26754331,32.869377,-96.790579,1463324,4,5,5044,2.0133E+22
26755568,32.882489,-96.788782,1463411,5,6,5581,2.0133E+22
27201165,32.833199,-96.782841,1463452,4,4,4108,2.0133E+22
26733712,32.837384,-96.817647,1463459,4,4,5039,2.0133E+22
27207118,32.848579,-96.773277,1463698,6,5.5,5200,2.0133E+22
27198883,32.855702,-96.78005,1463782,4,4.5,3470,2.0133E+22
26755795,32.884569,-96.801094,1463913,5,5,5245,2.0133E+22
26903332,32.8763,-96.775471,1463970,5,6.5,5210,2.0133E+22
29037731,32.755482,-97.377695,1464031,4,5,5868,2.0133E+22
27209683,32.852325,-96.795018,1464240,3,2,2013,2.0133E+22
27208095,32.856744,-96.791994,1464243,3,3.5,3259,2.0133E+22
26756162,32.887537,-96.790931,1464315,6,5,5778,2.0133E+22
29252367,32.696548,-97.399208,1464389,3,4,5177,2.0133E+22
53093693,33.047804,-96.810284,1464684,5,5.5,6613,2.0133E+22
26937529,32.952699,-96.809305,1464709,4,4.5,5245,2.0133E+22
26902941,32.860867,-96.775977,1464711,3,3,5521,2.0133E+22
26936305,32.949851,-96.812563,1464824,4,4.5,5024,2.0133E+22
27295454,33.103966,-96.846987,1464828,5,3,7456,2.0133E+22
26706932,32.830928,-96.744531,1464863,4,4.5,4601,2.0133E+22
27209943,32.854197,-96.783804,1465099,4,3.5,4256,2.0133E+22
26751697,32.85137,-96.77404,1465165,5,4,4842,2.0133E+22
27203346,32.853731,-96.804921,1465169,4,4.5,4065,2.0133E+22
27210850,32.850158,-96.780591,1465221,5,4.5,4208,2.0133E+22
26804498,32.911743,-96.828965,1465290,4,5,4780,2.0133E+22
29184722,32.892792,-97.472006,1465408,4,4,5504,2.0133E+22
27204858,32.847012,-96.773587,1465437,4,4.5,4307,2.0133E+22
26701819,32.818174,-96.746219,1465519,4,3.5,4404,2.0133E+22
27200385,32.836855,-96.793328,1465549,4,4,3912,2.0133E+22
26756193,32.88761,-96.796728,1465741,5,4.5,5427,2.0133E+22
27198747,32.848962,-96.791275,1465766,5,3,4039,2.0133E+22
27206141,32.859582,-96.807573,1465777,5,4.5,4213,2.0133E+22
26936286,32.947663,-96.81141,1465954,4,3,4769,2.0133E+22
27201884,32.827368,-96.812227,1466000,4,3.5,3463,2.0133E+22
27198827,32.856291,-96.777323,1466088,4,3.5,4648,2.0133E+22
27203118,32.849959,-96.810099,1466090,4,3.5,4134,2.0133E+22
26733692,32.843519,-96.817702,1466140,4,3.5,4290,2.0133E+22
26903331,32.876224,-96.775681,1466241,4,5.5,5872,2.0133E+22
53099884,33.043822,-96.801768,1466750,5,6,5837,2.0133E+22
27205400,32.839734,-96.794253,1466810,4,5,4216,2.0133E+22
27118646,32.871614,-96.956653,1467033,4,4,6180,2.0133E+22
26733707,32.84254,-96.817799,1467136,3,3,3323,2.0133E+22
26751962,32.862032,-96.779305,1467146,4,5,4752,2.0133E+22
27208303,32.859567,-96.786212,1467234,5,7,5710,2.0133E+22
27210037,32.851371,-96.80213,1467313,4,4.5,5306,2.0133E+22
26758220,32.88928,-96.832445,1467529,4,4,4232,2.0133E+22
26911422,32.913504,-96.785818,1467555,3,3.5,5245,2.0133E+22
26754539,32.872224,-96.793577,1467599,5,6,5319,2.0133E+22
26751371,32.857387,-96.773742,1467712,5,4,4592,2.0133E+22
26756754,32.898797,-96.802612,1467936,3,2.5,2600,2.0133E+22
26689369,32.811334,-96.759554,1468044,4,9,5838,2.0133E+22
27203434,32.855204,-96.805497,1468062,5,5,4746,2.0133E+22
27205477,32.836902,-96.797274,1468068,4,4,3684,2.0133E+22
26803375,32.905923,-96.800751,1468318,4,5.5,5909,2.0133E+22
26804601,32.911994,-96.82309,1468613,5,4.5,5144,2.0133E+22
27210442,32.845363,-96.794244,1468615,4,4,4557,2.0133E+22
27201517,32.828467,-96.78771,1468635,3,2,3560,2.0133E+22
26733749,32.8388,-96.820551,1468652,4,4,4429,2.0133E+22
27201919,32.828183,-96.813469,1468777,3,5,4014,2.0133E+22
26740337,32.814663,-96.715052,1468900,5,5.5,4890,2.0133E+22
27209857,32.853253,-96.787799,1468937,4,4.5,4790,2.0133E+22
27211035,32.8238,-96.815366,1469023,6,4,5455,2.0133E+22
27208975,32.860656,-96.783894,1469185,4,4.5,3541,2.0133E+22
29225886,32.877454,-97.124489,1469212,5,7,8944,2.0133E+22
26754783,32.873747,-96.790335,1469509,4,5,4538,2.0133E+22
26804597,32.913176,-96.823066,1469545,4,5,5486,2.0133E+22
26900167,32.824154,-96.746308,1469564,4,4.5,4130,2.0133E+22
27199081,32.853658,-96.774865,1469582,4,4,4180,2.0133E+22
27209700,32.852728,-96.796109,1469590,4,4.5,4220,2.0133E+22
26658539,33.023798,-96.814456,1469633,5,6,6316,2.0133E+22
26755429,32.881416,-96.787236,1469699,4,3.5,5288,2.0133E+22
27201054,32.83525,-96.788628,1470056,4,3,2946,2.0133E+22
26725724,32.834209,-96.733169,1470334,4,3.5,3623,2.0133E+22
26662833,33.122911,-96.830554,1470414,5,4.5,5850,2.0133E+22
26734203,32.85392,-96.832981,1470495,4,4,4294,2.0133E+22
26849163,32.918695,-96.796428,1470566,5,6.5,5818,2.0133E+22
53103604,33.122045,-96.831117,1470581,4,4.5,6766,2.0133E+22
27206014,32.83901,-96.814366,1470758,5,5.5,4052,2.0133E+22
26755138,32.878442,-96.798877,1470795,4,4.5,4592,2.0133E+22
26661927,33.042913,-96.800231,1470842,5,6.5,6715,2.0133E+22
26733777,32.839309,-96.820063,1470929,4,3,3364,2.0133E+22
26608875,32.994781,-96.810607,1470968,5,5.5,7276,2.0133E+22
26870443,32.940485,-96.799817,1471031,4,5.5,6752,2.0133E+22
26877183,32.97719,-96.815715,1471128,4,5.5,5993,2.0133E+22
26734169,32.852837,-96.834423,1471213,2,3.5,4074,2.0133E+22
27284640,33.095415,-96.84648,1471303,5,4.5,7126,2.0133E+22
27202053,32.829047,-96.813953,1471572,5,3.5,4154,2.0133E+22
53096137,33.048859,-96.80977,1471655,5,4.5,5641,2.0133E+22
26751268,32.851794,-96.773262,1471708,5,4,4783,2.0133E+22
26665696,33.065269,-96.840691,1471779,5,6.5,6697,2.0133E+22
27199489,32.85025,-96.77767,1472013,5,4.5,4264,2.0133E+22
26648599,32.994562,-96.814505,1472060,4,5,5971,2.0133E+22
26916154,32.996515,-96.810865,1472076,4,6,5690,2.0133E+22
27089299,32.862912,-96.967338,1472114,5,6,6844,2.0133E+22
26754707,32.873114,-96.801989,1472155,4,4,4258,2.0133E+22
26936318,32.949351,-96.812887,1472219,5,5,4917,2.0133E+22
26903678,32.859524,-96.816365,1472243,4,4,4332,2.0133E+22
27201781,32.826003,-96.811945,1472321,2,2.5,2816,2.0133E+22
26755835,32.883996,-96.795697,1472338,5,4,4573,2.0133E+22
26756948,32.896504,-96.820908,1472353,4,4.5,6298,2.0133E+22
26760512,32.859719,-96.814253,1472390,4,3,4643,2.0133E+22
27199124,32.852733,-96.777173,1472391,4,3.5,4387,2.0133E+22
27201778,32.826396,-96.812313,1472483,4,5,3678,2.0133E+22
26911172,32.921951,-96.790096,1472556,5,6,5863,2.0133E+22
26669888,33.039977,-96.797376,1472589,5,4.5,5664,2.0133E+22
27209257,32.863643,-96.794629,1472628,4,4,3257,2.0133E+22
26759304,32.867272,-96.831965,1472768,1,1,5550,2.0133E+22
27201725,32.82555,-96.815174,1472792,5,4.5,3896,2.0133E+22
27203513,32.857177,-96.807597,1472883,5,5,3636,2.0133E+22
26648601,32.994245,-96.815061,1472957,3,4.5,6004,2.0133E+22
26734233,32.854522,-96.836104,1473227,4,4,4482,2.0133E+22
26755620,32.884521,-96.791243,1473284,4,3.5,5763,2.0133E+22
26678336,32.803956,-96.768583,1473348,4,7,5904,2.0133E+22
27209979,32.85419,-96.795787,1473493,4,3.5,3862,2.0133E+22
27210422,32.8447,-96.794532,1473568,4,5,4548,2.0133E+22
26756747,32.899369,-96.800509,1473638,5,5.5,5082,2.0133E+22
27199090,32.852725,-96.77541,1473680,4,4,4508,2.0133E+22
27209176,32.864103,-96.790234,1473712,4,4.5,4272,2.0133E+22
27210290,32.842886,-96.77597,1473790,4,4.5,4678,2.0133E+22
27208117,32.856752,-96.788316,1473816,4,2,2854,2.0133E+22
26661929,33.042797,-96.802781,1474281,5,5,6043,2.0133E+22
26702164,32.820075,-96.739491,1474426,5,4.5,5128,2.0133E+22
26751340,32.85418,-96.773043,1474672,5,5,4585,2.0133E+22
27207525,32.844489,-96.777668,1474726,5,4.5,4781,2.0133E+22
27210171,32.854169,-96.801258,1474823,4,4.5,4334,2.0133E+22
27206244,32.839308,-96.805075,1474949,4,4.5,3522,2.0133E+22
26734212,32.855098,-96.834196,1474958,3,2.5,3911,2.0133E+22
27207978,32.855224,-96.788085,1475109,4,3,2905,2.0133E+22
26911348,32.912638,-96.785368,1475131,3,4.5,5333,2.0133E+22
26837985,32.903109,-96.775807,1475137,5,6.5,5996,2.0133E+22
26733763,32.838,-96.818595,1475222,4,4,4149,2.0133E+22
26828914,32.916753,-96.810234,1475404,5,4.5,5333,2.0133E+22
27299161,33.09695,-97.062965,1475468,6,5,6377,2.0133E+22
26756633,32.895617,-96.796714,1475537,5,7,5082,2.0133E+22
26828936,32.917861,-96.806579,1475572,5,5.5,5391,2.0133E+22
27208195,32.857317,-96.792518,1475576,3,2,2850,2.0133E+22
26964045,32.972498,-97.00627,1475723,3,3.5,3885,2.0133E+22
26851466,32.905896,-96.791183,1475981,3,2,3223,2.0133E+22
26804549,32.911696,-96.825557,1476060,5,6,5432,2.0133E+22
27207940,32.85523,-96.786766,1476100,3,2,2178,2.0133E+22
26701808,32.819086,-96.744028,1476149,4,3,3370,2.0133E+22
27201935,32.827826,-96.813275,1476373,4,3.5,3346,2.0133E+22
26803676,32.906211,-96.807226,1476603,5,5,5343,2.0133E+22
27198102,32.843623,-96.81099,1476691,4,3.5,4228,2.0133E+22
27201022,32.835229,-96.783971,1476707,4,4.5,3796,2.0133E+22
27210464,32.845384,-96.795731,1476781,4,3.5,4192,2.0133E+22
26760634,32.862066,-96.819273,1476844,3,4.5,4146,2.0133E+22
26756943,32.897733,-96.820913,1477017,4,4,6613,2.0133E+22
27206018,32.839019,-96.813596,1477050,5,6,4800,2.0133E+22
26586026,32.987672,-96.817671,1477067,5,7.5,7441,2.0133E+22
26752672,32.876005,-96.777534,1477093,3,6,6286,2.0133E+22
26733637,32.843725,-96.815527,1477169,4,3,4101,2.0133E+22
26755486,32.883977,-96.79191,1477232,4,6,5760,2.0133E+22
29321419,32.964176,-97.16478,1477664,5,5,6846,2.0133E+22
26746910,32.839469,-96.713272,1477668,3,2,2446,2.0133E+22
27199136,32.852736,-96.77815,1477854,4,4.5,4271,2.0133E+22
27198000,32.840901,-96.810411,1477913,4,4.5,4444,2.0133E+22
26728671,32.765749,-96.82762,1477927,4,3.5,3161,2.0133E+22
29299676,32.975886,-97.201636,1477965,5,6,6726,2.0133E+22
26701814,32.818281,-96.744826,1478144,3,2.5,4182,2.0133E+22
26701822,32.819815,-96.744571,1478155,5,4.5,4426,2.0133E+22
26804212,32.895328,-96.81575,1478312,6,5,5868,2.0133E+22
27203726,32.851868,-96.809303,1478318,4,4.5,4184,2.0133E+22
27207189,32.84724,-96.803588,1478383,4,3,3907,2.0133E+22
27199038,32.853254,-96.777947,1478415,4,4.5,4128,2.0133E+22
27202276,32.832562,-96.814359,1478782,4,2.5,2685,2.0133E+22
27208879,32.861089,-96.795141,1478807,4,2.5,3134,2.0133E+22
26751880,32.860081,-96.779097,1478824,4,4.5,4384,2.0133E+22
27209555,32.851805,-96.784589,1478856,4,4,4821,2.0133E+22
26760873,32.854912,-96.829331,1478974,4,5,4706,2.0133E+22
26755515,32.883495,-96.787528,1479496,5,5,5287,2.0133E+22
27198788,32.857825,-96.7814,1479602,4,4,3774,2.0133E+22
27202298,32.832478,-96.812546,1479743,4,3.5,3480,2.0133E+22
26760529,32.863445,-96.815262,1479775,5,5,4288,2.0133E+22
26758151,32.892749,-96.830663,1479782,3,3.5,3431,2.0133E+22
26701753,32.817382,-96.747192,1479924,4,3.5,4114,2.0133E+22
26756686,32.898314,-96.798649,1480097,5,4.5,5422,2.0133E+22
27211374,32.843275,-96.803085,1480100,4,3,4866,2.0133E+22
